timestamp,frame,point_id,x_m,y_m,z_m,azimuth_rad,snr,doppler
2026-05-27 16:37:11.826,446,9,-0.223553,0.282174,0.119299,-0.670000,8.36,-0.070
2026-05-27 16:37:11.826,446,10,-0.260837,0.329234,0.139196,-0.670000,18.12,-0.070
2026-05-27 16:37:11.826,446,11,-0.372547,0.480021,0.174726,-0.660000,10.76,0.209
2026-05-27 16:37:11.826,446,12,-0.219266,0.288430,0.112076,-0.650000,6.12,-0.070
2026-05-27 16:37:11.826,446,13,-0.328971,0.432740,0.168151,-0.650000,10.00,0.209
2026-05-27 16:37:11.826,446,14,-0.288542,0.387542,0.149459,-0.640000,13.64,-0.070
2026-05-27 16:37:11.826,446,15,-0.497681,2.225571,0.755746,-0.220000,7.76,0.070
2026-05-27 16:37:11.826,446,16,-0.462934,2.171949,0.735928,-0.210000,6.36,-0.070
2026-05-27 16:37:11.826,446,17,-1.142802,0.367075,0.397769,-1.260000,5.76,-0.070
2026-05-27 16:37:11.894,447,0,-0.404778,0.362824,0.168151,-0.840000,18.52,0.139
2026-05-27 16:37:11.894,447,1,-0.447896,0.417925,0.156421,-0.820000,23.36,0.139
2026-05-27 16:37:11.894,447,2,-0.397441,0.370846,0.168151,-0.820000,23.24,0.139
2026-05-27 16:37:11.894,447,3,-0.439449,0.426799,0.156421,-0.800000,30.24,0.139
2026-05-27 16:37:11.894,447,4,-0.483411,0.469496,0.172069,-0.800000,17.52,0.139
2026-05-27 16:37:11.894,447,5,-0.393713,0.374802,0.168151,-0.810000,29.52,0.139
2026-05-27 16:37:11.894,447,6,-0.435159,0.431172,0.156421,-0.790000,40.36,0.139
2026-05-27 16:37:11.894,447,7,-0.478692,0.474306,0.172069,-0.790000,23.76,0.139
2026-05-27 16:37:11.894,447,8,-0.386138,0.382601,0.168151,-0.790000,38.12,0.139
2026-05-27 16:37:11.894,447,9,-0.430825,0.435502,0.156421,-0.780000,55.88,0.139
2026-05-27 16:37:11.894,447,10,-0.469111,0.483785,0.172069,-0.770000,34.76,0.139
2026-05-27 16:37:11.894,447,11,-0.514908,0.510190,0.224226,-0.790000,7.88,-0.070
2026-05-27 16:37:11.894,447,12,-0.382293,0.386443,0.168151,-0.780000,49.64,0.139
2026-05-27 16:37:11.894,447,13,-0.422030,0.444031,0.156421,-0.760000,80.00,0.139
2026-05-27 16:37:11.894,447,14,-0.464249,0.488452,0.172069,-0.760000,52.52,0.070
2026-05-27 16:37:11.894,447,15,-0.509780,0.515314,0.224226,-0.780000,9.52,-0.070
2026-05-27 16:37:11.894,447,16,-0.374488,0.394011,0.168151,-0.760000,64.12,0.139
2026-05-27 16:37:11.894,447,17,-0.417568,0.448229,0.156421,-0.750000,116.76,0.139
2026-05-27 16:37:11.894,447,18,-0.459342,0.493069,0.172069,-0.750000,78.64,0.070
2026-05-27 16:37:11.894,447,19,-0.499373,0.525406,0.224226,-0.760000,10.76,-0.070
2026-05-27 16:37:11.894,447,20,-0.370530,0.397736,0.168151,-0.750000,80.00,0.139
2026-05-27 16:37:11.894,447,21,-0.408521,0.456490,0.156421,-0.730000,164.24,0.070
2026-05-27 16:37:11.894,447,22,-0.449389,0.502157,0.172069,-0.730000,104.00,0.070
2026-05-27 16:37:11.894,447,23,-0.494094,0.530373,0.224226,-0.750000,11.24,-0.070
2026-05-27 16:37:11.894,447,24,-0.362501,0.405067,0.168151,-0.730000,92.12,0.070
2026-05-27 16:37:11.894,447,25,-0.403936,0.460552,0.156421,-0.720000,195.88,0.070
2026-05-27 16:37:11.894,447,26,-0.444345,0.506626,0.172069,-0.720000,105.24,0.070
2026-05-27 16:37:11.894,447,27,-0.358433,0.408671,0.168151,-0.720000,94.12,0.070
2026-05-27 16:37:11.894,447,28,-0.394644,0.468538,0.156421,-0.700000,177.76,0.070
2026-05-27 16:37:11.894,447,29,-0.434125,0.515411,0.172069,-0.700000,82.52,0.139
2026-05-27 16:37:11.894,447,30,-0.312930,0.364071,0.159092,-0.710000,17.52,-0.139
2026-05-27 16:37:11.894,447,31,-0.350188,0.415758,0.168151,-0.700000,84.64,0.070
2026-05-27 16:37:11.894,447,32,-0.389939,0.472461,0.156421,-0.690000,129.64,0.139
2026-05-27 16:37:11.894,447,33,-0.428949,0.519726,0.172069,-0.690000,58.12,0.139
2026-05-27 16:37:11.894,447,34,-0.346013,0.419239,0.168151,-0.690000,69.24,0.139
2026-05-27 16:37:11.894,447,35,-0.385195,0.476337,0.156421,-0.680000,88.00,0.139
2026-05-27 16:37:11.894,447,36,-0.423730,0.523990,0.172069,-0.680000,40.88,0.139
2026-05-27 16:37:11.894,447,37,-0.339580,0.428625,0.157246,-0.670000,53.88,0.139
2026-05-27 16:37:11.894,447,38,-0.375592,0.483945,0.156421,-0.660000,60.24,0.139
2026-05-27 16:37:11.894,447,39,-0.413166,0.532359,0.172069,-0.660000,29.76,0.139
2026-05-27 16:37:11.894,447,40,-0.260837,0.329234,0.139196,-0.670000,6.52,-0.139
2026-05-27 16:37:11.894,447,41,-0.335277,0.432000,0.157246,-0.660000,41.36,0.139
2026-05-27 16:37:11.894,447,42,-0.370734,0.487677,0.156421,-0.650000,42.88,0.139
2026-05-27 16:37:11.894,447,43,-0.326571,0.438619,0.157246,-0.640000,31.88,0.139
2026-05-27 16:37:11.894,447,44,-0.363509,0.498562,0.137976,-0.630000,31.64,0.139
2026-05-27 16:37:11.894,447,45,-0.085654,0.227561,0.069918,-0.360000,15.76,0.070
2026-05-27 16:37:11.894,447,46,-0.085654,0.227561,0.069918,-0.360000,6.64,0.070
2026-05-27 16:37:11.894,447,47,-0.083375,0.228406,0.069918,-0.350000,20.88,0.070
2026-05-27 16:37:11.894,447,48,-0.083375,0.228406,0.069918,-0.350000,8.88,0.070
2026-05-27 16:37:11.894,447,49,-0.083375,0.228406,0.069918,-0.350000,6.64,0.070
2026-05-27 16:37:11.894,447,50,-0.083375,0.228406,0.069918,-0.350000,5.52,0.070
2026-05-27 16:37:11.894,447,51,-0.078790,0.230027,0.069918,-0.330000,25.24,0.070
2026-05-27 16:37:11.894,447,52,-0.078790,0.230027,0.069918,-0.330000,10.88,0.070
2026-05-27 16:37:11.894,447,53,-0.078790,0.230027,0.069918,-0.330000,8.12,0.070
2026-05-27 16:37:11.894,447,54,-0.078790,0.230027,0.069918,-0.330000,6.64,0.070
2026-05-27 16:37:11.894,447,55,-0.100755,0.284830,0.093458,-0.340000,6.00,0.070
2026-05-27 16:37:11.894,447,56,-0.077111,0.232691,0.062593,-0.320000,26.00,0.070
2026-05-27 16:37:11.894,447,57,-0.077111,0.232691,0.062593,-0.320000,11.24,0.070
2026-05-27 16:37:11.894,447,58,-0.077111,0.232691,0.062593,-0.320000,8.36,0.070
2026-05-27 16:37:11.894,447,59,-0.077111,0.232691,0.062593,-0.320000,6.88,0.070
2026-05-27 16:37:11.894,447,60,-0.095607,0.288505,0.087397,-0.320000,6.00,0.070
2026-05-27 16:37:11.894,447,61,-0.074781,0.233450,0.062593,-0.310000,22.76,0.070
2026-05-27 16:37:11.894,447,62,-0.074781,0.233450,0.062593,-0.310000,9.88,0.070
2026-05-27 16:37:11.894,447,63,-0.074781,0.233450,0.062593,-0.310000,7.36,0.070
2026-05-27 16:37:11.894,447,64,-0.074781,0.233450,0.062593,-0.310000,6.00,0.070
2026-05-27 16:37:11.894,447,65,-0.092718,0.289446,0.087397,-0.310000,5.36,0.070
2026-05-27 16:37:11.894,447,66,-0.072442,0.234186,0.062593,-0.300000,18.00,0.070
2026-05-27 16:37:11.894,447,67,-0.072442,0.234186,0.062593,-0.300000,7.88,0.070
2026-05-27 16:37:11.894,447,68,-0.072442,0.234186,0.062593,-0.300000,5.88,0.070
2026-05-27 16:37:11.894,447,69,-0.070097,0.234899,0.062593,-0.290000,13.88,-0.070
2026-05-27 16:37:11.894,447,70,-0.070097,0.234899,0.062593,-0.290000,6.12,-0.070
2026-05-27 16:37:11.894,447,71,-0.601717,2.261910,0.775643,-0.260000,7.12,-3.757
2026-05-27 16:37:11.894,447,72,-0.519911,2.220483,0.755746,-0.230000,13.76,-1.252
2026-05-27 16:37:11.894,447,73,-0.497681,2.225571,0.755746,-0.220000,16.36,0.070
2026-05-27 16:37:11.894,447,74,-0.462934,2.171949,0.735928,-0.210000,10.76,0.070
2026-05-27 16:37:11.894,447,75,-0.475401,2.230437,0.755746,-0.210000,17.24,0.070
2026-05-27 16:37:11.894,447,76,-0.453073,2.235079,0.755746,-0.200000,15.76,0.070
2026-05-27 16:37:11.894,447,77,-0.430700,2.239498,0.755746,-0.190000,12.88,0.070
2026-05-27 16:37:11.894,447,78,-0.385827,2.247664,0.755746,-0.170000,9.88,0.487
2026-05-27 16:37:11.894,447,79,0.525739,0.624179,0.098403,0.700000,7.88,0.139
2026-05-27 16:37:11.894,447,80,0.583717,0.652258,0.132290,0.730000,7.24,-0.070
2026-05-27 16:37:11.894,447,81,0.664058,0.657974,0.160469,0.790000,6.00,-0.487
2026-05-27 16:37:11.894,447,82,1.085639,0.348714,0.377873,1.260000,6.24,-0.070
2026-05-27 16:37:11.941,448,0,-0.563015,0.286557,0.025283,-1.100000,6.12,-0.139
2026-05-27 16:37:11.941,448,1,-0.500605,0.267529,0.039797,-1.080000,6.12,-0.139
2026-05-27 16:37:11.941,448,2,-0.557172,0.297759,0.025283,-1.080000,7.24,-0.139
2026-05-27 16:37:11.941,448,3,-0.495155,0.277487,0.039797,-1.060000,6.88,-0.139
2026-05-27 16:37:11.941,448,4,-0.551106,0.308842,0.025283,-1.060000,8.36,-0.139
2026-05-27 16:37:11.941,448,5,-0.489506,0.287334,0.039797,-1.040000,7.52,-0.139
2026-05-27 16:37:11.941,448,6,-0.544819,0.319802,0.025283,-1.040000,9.52,-0.139
2026-05-27 16:37:11.941,448,7,-0.483662,0.297066,0.039797,-1.020000,8.00,-0.139
2026-05-27 16:37:11.941,448,8,-0.538314,0.330633,0.025283,-1.020000,10.64,-0.139
2026-05-27 16:37:11.941,448,9,-0.477624,0.306679,0.039797,-1.000000,8.36,-0.139
2026-05-27 16:37:11.941,448,10,-0.531594,0.341333,0.025283,-1.000000,11.36,-0.139
2026-05-27 16:37:11.941,448,11,-0.471396,0.316170,0.039797,-0.980000,8.64,-0.139
2026-05-27 16:37:11.941,448,12,-0.524662,0.351896,0.025283,-0.980000,11.88,-0.139
2026-05-27 16:37:11.941,448,13,-0.517520,0.362318,0.025283,-0.960000,12.12,-0.139
2026-05-27 16:37:11.941,448,14,-0.379362,0.415470,0.085030,-0.740000,16.64,0.139
2026-05-27 16:37:11.941,448,15,-0.421531,0.461654,0.094482,-0.740000,25.52,-0.139
2026-05-27 16:37:11.941,448,16,-0.415550,0.464345,0.106966,-0.730000,25.52,-0.139
2026-05-27 16:37:11.941,448,17,-0.458600,0.512449,0.103934,-0.730000,18.12,0.070
2026-05-27 16:37:11.941,448,18,-0.410886,0.468477,0.106966,-0.720000,23.24,-0.139
2026-05-27 16:37:11.941,448,19,-0.448260,0.521518,0.103934,-0.710000,17.52,-0.139
2026-05-27 16:37:11.941,448,20,-0.403907,0.469917,0.125609,-0.710000,19.52,-0.139
2026-05-27 16:37:11.941,448,21,-0.443022,0.525975,0.103934,-0.700000,15.64,-0.139
2026-05-27 16:37:11.941,448,22,-0.272334,0.323327,0.130768,-0.700000,6.88,-0.070
2026-05-27 16:37:11.941,448,23,-0.229183,0.283410,0.104808,-0.680000,6.00,-0.139
2026-05-27 16:37:11.941,448,24,-0.269087,0.326034,0.130768,-0.690000,9.64,-0.070
2026-05-27 16:37:11.941,448,25,-0.305627,0.377942,0.139767,-0.680000,5.24,0.139
2026-05-27 16:37:11.941,448,26,-0.227819,0.281723,0.112076,-0.680000,8.36,-0.070
2026-05-27 16:37:11.941,448,27,-0.264116,0.326609,0.139196,-0.680000,11.88,-0.070
2026-05-27 16:37:11.941,448,28,-0.222139,0.286223,0.112076,-0.660000,9.12,-0.070
2026-05-27 16:37:11.941,448,29,-0.260837,0.329234,0.139196,-0.670000,11.88,-0.070
2026-05-27 16:37:11.941,448,30,-0.219266,0.288430,0.112076,-0.650000,7.88,-0.070
2026-05-27 16:37:11.941,448,31,-0.254200,0.334384,0.139196,-0.650000,9.76,-0.070
2026-05-27 16:37:11.941,448,32,-0.216371,0.290608,0.112076,-0.640000,6.12,-0.070
2026-05-27 16:37:11.941,448,33,-0.250844,0.336910,0.139196,-0.640000,7.52,-0.070
2026-05-27 16:37:11.941,448,34,-0.471528,2.108619,0.716032,-0.220000,5.36,0.070
2026-05-27 16:37:11.941,448,35,-0.484630,2.167211,0.735928,-0.220000,10.00,0.070
2026-05-27 16:37:11.941,448,36,-0.497681,2.225571,0.755746,-0.220000,10.64,-0.070
2026-05-27 16:37:11.941,448,37,0.523601,0.621641,0.122838,0.700000,8.00,-0.070
2026-05-27 16:37:11.941,448,38,0.535928,0.611045,0.122838,0.720000,10.52,-0.070
2026-05-27 16:37:11.941,448,39,0.542012,0.605655,0.122838,0.730000,12.76,-0.070
2026-05-27 16:37:11.941,448,40,0.583717,0.652258,0.132290,0.730000,10.00,-0.070
2026-05-27 16:37:11.941,448,41,0.554015,0.594695,0.122838,0.750000,13.24,-0.070
2026-05-27 16:37:11.941,448,42,0.559935,0.589125,0.122838,0.760000,11.36,-0.070
2026-05-27 16:37:11.941,448,43,0.565798,0.583496,0.122838,0.770000,8.76,0.070
2026-05-27 16:37:11.941,448,44,1.041175,0.597239,0.397769,1.050000,6.24,0.209
2026-05-27 16:37:11.941,448,45,1.000245,0.547471,0.377873,1.070000,5.12,0.209
2026-05-27 16:37:11.999,449,0,-0.516599,0.237421,0.022754,-1.140000,7.00,-0.278
2026-05-27 16:37:11.999,449,1,-0.510903,0.247296,0.039797,-1.120000,8.64,-0.278
2026-05-27 16:37:11.999,449,2,-0.505855,0.257464,0.039797,-1.100000,10.12,-0.278
2026-05-27 16:37:11.999,449,3,-0.563572,0.265867,0.106966,-1.130000,7.24,-0.278
2026-05-27 16:37:11.999,449,4,-0.499803,0.267100,0.051141,-1.080000,11.52,-0.278
2026-05-27 16:37:11.999,449,5,-0.555343,0.282652,0.106966,-1.100000,8.00,-0.278
2026-05-27 16:37:11.999,449,6,-0.438612,0.251596,0.010114,-1.050000,5.12,-0.278
2026-05-27 16:37:11.999,449,7,-0.495538,0.271226,0.068116,-1.070000,12.24,-0.278
2026-05-27 16:37:11.999,449,8,-0.549396,0.286578,0.125609,-1.090000,8.64,-0.278
2026-05-27 16:37:11.999,449,9,-0.433492,0.260318,0.010114,-1.030000,5.12,-0.278
2026-05-27 16:37:11.999,449,10,-0.490014,0.281082,0.068116,-1.050000,12.24,-0.278
2026-05-27 16:37:11.999,449,11,-0.543555,0.297508,0.125609,-1.070000,8.88,-0.278
2026-05-27 16:37:11.999,449,12,-0.430609,0.264481,0.020225,-1.020000,5.00,-0.278
2026-05-27 16:37:11.999,449,13,-0.482326,0.289643,0.085030,-1.030000,11.64,-0.278
2026-05-27 16:37:11.999,449,14,-0.538253,0.301640,0.137976,-1.060000,8.76,-0.278
2026-05-27 16:37:11.999,449,15,-0.476437,0.299231,0.085030,-1.010000,10.64,-0.278
2026-05-27 16:37:11.999,449,16,-0.532113,0.312344,0.137976,-1.040000,8.52,-0.278
2026-05-27 16:37:11.999,449,17,-0.374422,0.410061,0.124173,-0.740000,8.52,0.070
2026-05-27 16:37:11.999,449,18,-0.416043,0.455643,0.137976,-0.740000,14.76,0.070
2026-05-27 16:37:11.999,449,19,-0.408586,0.465854,0.125609,-0.720000,14.52,0.070
2026-05-27 16:37:11.999,449,20,-0.403907,0.469917,0.125609,-0.710000,13.00,0.070
2026-05-27 16:37:11.999,449,21,-0.441595,0.524280,0.117666,-0.700000,8.24,0.070
2026-05-27 16:37:11.999,449,22,-0.234805,0.278770,0.104808,-0.700000,5.00,-0.139
2026-05-27 16:37:11.999,449,23,-0.230625,0.279431,0.112076,-0.690000,7.36,-0.139
2026-05-27 16:37:11.999,449,24,-0.227819,0.281723,0.112076,-0.680000,10.00,-0.139
2026-05-27 16:37:11.999,449,25,-0.265814,0.328708,0.130768,-0.680000,6.12,-0.209
2026-05-27 16:37:11.999,449,26,-0.222139,0.286223,0.112076,-0.660000,11.36,-0.139
2026-05-27 16:37:11.999,449,27,-0.219266,0.288430,0.112076,-0.650000,10.52,-0.139
2026-05-27 16:37:11.999,449,28,-0.216371,0.290608,0.112076,-0.640000,8.64,-0.139
2026-05-27 16:37:11.999,449,29,-0.089284,0.230194,0.055212,-0.370000,15.24,0.070
2026-05-27 16:37:11.999,449,30,-0.089284,0.230194,0.055212,-0.370000,6.76,0.070
2026-05-27 16:37:11.999,449,31,-0.089284,0.230194,0.055212,-0.370000,5.24,0.070
2026-05-27 16:37:11.999,449,32,-0.527875,2.157086,0.735928,-0.240000,11.76,-0.070
2026-05-27 16:37:11.999,449,33,-0.506278,2.162256,0.735928,-0.230000,14.00,-0.070
2026-05-27 16:37:11.999,449,34,-0.519911,2.220483,0.755746,-0.230000,11.24,-0.070
2026-05-27 16:37:11.999,449,35,-0.471528,2.108619,0.716032,-0.220000,10.12,-0.070
2026-05-27 16:37:11.999,449,36,-0.484630,2.167211,0.735928,-0.220000,15.12,-0.070
2026-05-27 16:37:11.999,449,37,-0.497681,2.225571,0.755746,-0.220000,12.64,-0.070
2026-05-27 16:37:11.999,449,38,-0.462934,2.171949,0.735928,-0.210000,14.36,-0.070
2026-05-27 16:37:11.999,449,39,-0.475401,2.230437,0.755746,-0.210000,12.64,-0.070
2026-05-27 16:37:11.999,449,40,-0.441192,2.176469,0.735928,-0.200000,12.36,-0.070
2026-05-27 16:37:11.999,449,41,-0.453073,2.235079,0.755746,-0.200000,11.24,-0.070
2026-05-27 16:37:11.999,449,42,-0.266920,2.660299,0.768821,-0.100000,5.12,0.070
2026-05-27 16:37:11.999,449,43,-0.082021,2.733213,0.786301,-0.030000,6.52,1.809
2026-05-27 16:37:11.999,449,44,0.055901,2.794671,0.803780,0.020000,9.36,-0.070
2026-05-27 16:37:11.999,449,45,0.197301,2.813982,0.934813,0.070000,7.76,0.209
2026-05-27 16:37:11.999,449,46,0.378117,2.892191,0.838739,0.130000,5.76,0.070
2026-05-27 16:37:11.999,449,47,0.538770,0.680047,0.175872,0.670000,9.76,-0.070
2026-05-27 16:37:11.999,449,48,0.509417,0.629951,0.139068,0.680000,10.00,-0.070
2026-05-27 16:37:11.999,449,49,0.552262,0.669136,0.175872,0.690000,14.88,-0.070
2026-05-27 16:37:11.999,449,50,0.515691,0.624826,0.139068,0.690000,12.88,-0.070
2026-05-27 16:37:11.999,449,51,0.558926,0.663580,0.175872,0.700000,23.76,-0.070
2026-05-27 16:37:11.999,449,52,0.528084,0.614387,0.139068,0.710000,15.12,-0.070
2026-05-27 16:37:11.999,449,53,0.565534,0.657958,0.175872,0.710000,35.00,-0.070
2026-05-27 16:37:11.999,449,54,0.534201,0.609076,0.139068,0.720000,14.64,-0.070
2026-05-27 16:37:11.999,449,55,0.578579,0.646516,0.175872,0.730000,35.88,-0.070
2026-05-27 16:37:11.999,449,56,0.546275,0.598271,0.139068,0.740000,11.64,-0.070
2026-05-27 16:37:11.999,449,57,0.585015,0.640698,0.175872,0.740000,24.24,-0.070
2026-05-27 16:37:11.999,449,58,0.626813,0.686475,0.188438,0.740000,8.64,-0.070
2026-05-27 16:37:11.999,449,59,0.552230,0.592778,0.139068,0.750000,8.24,-0.070
2026-05-27 16:37:11.999,449,60,0.594722,0.638390,0.149769,0.750000,14.36,-0.070
2026-05-27 16:37:11.999,449,61,0.558130,0.587226,0.139068,0.760000,5.76,-0.070
2026-05-27 16:37:11.999,449,62,0.601076,0.632411,0.149769,0.760000,8.76,-0.070
2026-05-27 16:37:11.999,449,63,0.829839,0.593428,0.338080,0.950000,5.88,-2.575
2026-05-27 16:37:11.999,449,64,0.972315,0.470637,0.357977,1.120000,8.88,0.139
2026-05-27 16:37:11.999,449,65,1.037902,0.489634,0.354994,1.130000,12.36,-0.209
2026-05-27 16:37:11.999,449,66,1.104468,0.562139,0.251217,1.100000,10.88,-0.209
2026-05-27 16:37:11.999,449,67,2.481049,1.110339,0.840829,1.150000,5.24,-2.853
2026-05-27 16:37:11.999,449,68,1.199873,0.566044,0.053096,1.130000,8.00,-0.070
2026-05-27 16:37:12.057,450,0,-0.568714,0.227677,0.156421,-1.190000,8.36,0.139
2026-05-27 16:37:12.057,450,1,-0.505987,0.251193,0.068116,-1.110000,8.00,-0.139
2026-05-27 16:37:12.057,450,2,-0.563186,0.252041,0.137976,-1.150000,9.76,0.139
2026-05-27 16:37:12.057,450,3,-0.619987,0.226873,0.218781,-1.220000,6.88,0.139
2026-05-27 16:37:12.057,450,4,-0.445693,0.238184,0.020225,-1.080000,5.52,0.139
2026-05-27 16:37:12.057,450,5,-0.500863,0.261262,0.068116,-1.090000,10.00,-0.139
2026-05-27 16:37:12.057,450,6,-0.555017,0.275533,0.125609,-1.110000,11.52,0.139
2026-05-27 16:37:12.057,450,7,-0.612903,0.245367,0.218781,-1.190000,7.36,0.139
2026-05-27 16:37:12.057,450,8,-0.440841,0.247049,0.020225,-1.060000,6.88,0.139
2026-05-27 16:37:12.057,450,9,-0.494361,0.277042,0.051141,-1.060000,12.36,0.139
2026-05-27 16:37:12.057,450,10,-0.549396,0.286578,0.125609,-1.090000,13.24,0.139
2026-05-27 16:37:12.057,450,11,-0.605267,0.263641,0.218781,-1.160000,7.76,0.139
2026-05-27 16:37:12.057,450,12,-0.435812,0.255816,0.020225,-1.040000,8.64,0.139
2026-05-27 16:37:12.057,450,13,-0.488722,0.286874,0.051141,-1.040000,14.88,0.139
2026-05-27 16:37:12.057,450,14,-0.543596,0.304634,0.106966,-1.060000,14.88,0.139
2026-05-27 16:37:12.057,450,15,-0.597087,0.281678,0.218781,-1.130000,7.88,0.139
2026-05-27 16:37:12.057,450,16,-0.430609,0.264481,0.020225,-1.020000,10.36,0.139
2026-05-27 16:37:12.057,450,17,-0.483662,0.297066,0.039797,-1.020000,17.12,-0.209
2026-05-27 16:37:12.057,450,18,-0.537395,0.315444,0.106966,-1.040000,16.12,0.139
2026-05-27 16:37:12.057,450,19,-0.591334,0.293563,0.218781,-1.110000,7.88,0.139
2026-05-27 16:37:12.057,450,20,-0.425234,0.273039,0.020225,-1.000000,11.76,0.139
2026-05-27 16:37:12.057,450,21,-0.477624,0.306679,0.039797,-1.000000,18.24,-0.209
2026-05-27 16:37:12.057,450,22,-0.529397,0.332493,0.094482,-1.010000,16.64,0.139
2026-05-27 16:37:12.057,450,23,-0.419688,0.281489,0.020225,-0.980000,12.12,0.139
2026-05-27 16:37:12.057,450,24,-0.471396,0.316170,0.039797,-0.980000,17.64,-0.209
2026-05-27 16:37:12.057,450,25,-0.522642,0.343014,0.094482,-0.990000,16.12,0.139
2026-05-27 16:37:12.057,450,26,-0.413292,0.289347,0.035374,-0.960000,11.36,0.139
2026-05-27 16:37:12.057,450,27,-0.465747,0.326072,0.022754,-0.960000,15.52,-0.209
2026-05-27 16:37:12.057,450,28,-0.410377,0.293466,0.035374,-0.950000,9.76,-0.278
2026-05-27 16:37:12.057,450,29,-0.340799,2.254930,0.755746,-0.150000,5.12,-0.070
2026-05-27 16:37:12.057,450,30,0.585015,0.640698,0.175872,0.740000,5.36,-0.139
2026-05-27 16:37:12.057,450,31,1.198330,0.438506,0.366931,1.220000,5.76,0.070
2026-05-27 16:37:12.057,450,32,2.594944,0.862231,0.786301,1.250000,5.12,-2.853
2026-05-27 16:37:12.115,451,0,-0.512561,0.170310,0.178988,-1.250000,6.12,0.209
2026-05-27 16:37:12.115,451,1,-0.569537,0.189242,0.198885,-1.250000,7.36,0.209
2026-05-27 16:37:12.115,451,2,-0.507222,0.185608,0.178988,-1.220000,7.64,0.209
2026-05-27 16:37:12.115,451,3,-0.563604,0.206240,0.198885,-1.220000,9.24,0.209
2026-05-27 16:37:12.115,451,4,-0.501426,0.200739,0.178988,-1.190000,9.52,0.209
2026-05-27 16:37:12.115,451,5,-0.557164,0.223053,0.198885,-1.190000,11.64,0.209
2026-05-27 16:37:12.115,451,6,-0.612903,0.245367,0.218781,-1.190000,5.52,0.209
2026-05-27 16:37:12.115,451,7,-0.441012,0.197365,0.149459,-1.150000,5.24,0.139
2026-05-27 16:37:12.115,451,8,-0.495179,0.215689,0.178988,-1.160000,12.12,0.209
2026-05-27 16:37:12.115,451,9,-0.550223,0.239665,0.198885,-1.160000,14.76,0.209
2026-05-27 16:37:12.115,451,10,-0.605267,0.263641,0.218781,-1.160000,6.36,0.209
2026-05-27 16:37:12.115,451,11,-0.434894,0.210505,0.149459,-1.120000,6.52,0.139
2026-05-27 16:37:12.115,451,12,-0.488487,0.230445,0.178988,-1.130000,15.88,0.209
2026-05-27 16:37:12.115,451,13,-0.542787,0.256062,0.198885,-1.130000,18.52,0.209
2026-05-27 16:37:12.115,451,14,-0.597087,0.281678,0.218781,-1.130000,7.52,0.209
2026-05-27 16:37:12.115,451,15,-0.430597,0.219160,0.149459,-1.100000,8.24,0.139
2026-05-27 16:37:12.115,451,16,-0.483780,0.240168,0.178988,-1.110000,20.76,0.209
2026-05-27 16:37:12.115,451,17,-0.537557,0.266865,0.198885,-1.110000,22.88,0.209
2026-05-27 16:37:12.115,451,18,-0.591334,0.293563,0.218781,-1.110000,8.64,0.209
2026-05-27 16:37:12.115,451,19,-0.423829,0.231978,0.149459,-1.070000,10.64,0.139
2026-05-27 16:37:12.115,451,20,-0.478880,0.249795,0.178988,-1.090000,27.36,0.139
2026-05-27 16:37:12.115,451,21,-0.532113,0.277563,0.198885,-1.090000,27.24,0.209
2026-05-27 16:37:12.115,451,22,-0.585345,0.305330,0.218781,-1.090000,9.88,0.209
2026-05-27 16:37:12.115,451,23,-0.419105,0.240407,0.149459,-1.050000,13.76,0.139
2026-05-27 16:37:12.115,451,24,-0.471172,0.264047,0.178988,-1.060000,35.24,0.139
2026-05-27 16:37:12.115,451,25,-0.523548,0.293399,0.198885,-1.060000,30.64,0.209
2026-05-27 16:37:12.115,451,26,-0.575923,0.322750,0.218781,-1.060000,11.24,0.209
2026-05-27 16:37:12.115,451,27,-0.414214,0.248741,0.149459,-1.030000,17.52,0.139
2026-05-27 16:37:12.115,451,28,-0.465797,0.273417,0.178988,-1.040000,42.76,0.139
2026-05-27 16:37:12.115,451,29,-0.517575,0.303810,0.198885,-1.040000,31.88,0.209
2026-05-27 16:37:12.115,451,30,-0.569621,0.342064,0.205534,-1.030000,12.36,0.209
2026-05-27 16:37:12.115,451,31,-0.409156,0.256975,0.149459,-1.010000,21.12,0.139
2026-05-27 16:37:12.115,451,32,-0.460236,0.282678,0.178988,-1.020000,46.24,0.139
2026-05-27 16:37:12.115,451,33,-0.511496,0.321250,0.186843,-1.010000,30.52,0.209
2026-05-27 16:37:12.115,451,34,-0.562666,0.353388,0.205534,-1.010000,13.36,0.209
2026-05-27 16:37:12.115,451,35,-0.403666,0.270743,0.139767,-0.980000,23.12,0.209
2026-05-27 16:37:12.115,451,36,-0.454452,0.298260,0.168151,-0.990000,43.36,-0.070
2026-05-27 16:37:12.115,451,37,-0.555116,0.372322,0.192205,-0.980000,13.88,0.209
2026-05-27 16:37:12.115,451,38,-0.398171,0.278762,0.139767,-0.960000,22.00,0.070
2026-05-27 16:37:12.115,451,39,-0.448397,0.307289,0.168151,-0.970000,36.24,-0.070
2026-05-27 16:37:12.115,451,40,-0.392517,0.286669,0.139767,-0.940000,18.36,0.070
2026-05-27 16:37:12.115,451,41,-0.441606,0.322520,0.157246,-0.940000,28.24,0.070
2026-05-27 16:37:12.115,451,42,-0.389867,0.296869,0.125125,-0.920000,14.12,0.070
2026-05-27 16:37:12.115,451,43,-0.383852,0.304606,0.125125,-0.900000,10.64,0.070
